"id","grade","grade_suffix","coating","finish","surface_type","surface_protection","form","thickness_min","thickness_max","width_min","width_max","length_min","height_min","height_max","weight_min","weight_max","inner_diameter_min","inner_diameter_max","outer_diameter_min","outer_diameter_max","yield_strength_min","yield_strength_max","tensile_strength_min","tensile_strength_max"
"695800c4-9a50-43c4-9034-a9a4a6fb86d4","S355MC","","","Hot Rolled","","Oiled (O)","Coils","5","5","","","","","","25000","25000","","","","","","","",""
"617f38fb-00fe-4ad2-ae0f-a64c4a5be1b1","DX54D","","ZF050","Galvannealed","","Dry","Coils","0.97","1.05","","1620","","","","","","","","","","","","",""
"a3958665-7b55-4b85-9e84-8856638defd5","S355MC","","","","","Oiled (O)","Coils","2.5","2.5","1050","1050","","","","25000","25000","","","","","","","",""
"e1741ce6-d9ae-41d3-990f-fd821daa8b8e","HC420LA","","","","","Lightly Oiled (L)","Coils","3","3","1210","1210","","","","6000","6000","","","","","","","",""
"deca90e4-b417-43da-a397-1d3f43d426a3","DX54D","","ZF060","Galvannealed","","Dry","Coils","0.97","1.05","","1620","","","","","","","","","","","","",""
"be98823e-7de2-4c2e-952a-f4d8004891c2","DX54D","","ZF070","Galvannealed","","Dry","Coils","0.97","1.05","","1620","","","","","","","","","","","","",""
"0b2f966d-8a4e-4745-98a2-dbed042195b0","DX51D","","Z275","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.5","1.5","1000","1000","","","","","","","","","","","","",""
"7fd6cfac-fab4-415c-acc5-a03e8896b0eb","HC260Y","","","Hot-dip Galvanized (+Z/+GI)","","","Coils","1.2","1.2","1298","1298","","","","","40000","","","","","","","",""
"eecb83ef-8836-4a6b-a880-5279f9f6d0c2","H380LAD","","Z100","Hot-dip Galvanized (+Z/+GI)","","","Coils","1.9","1.9","1525","1525","","","","","40000","","","","","","","",""
"87d99bfa-3787-46fa-b3e2-b2c7c12b38cd","HX420LAD","","Z080","Hot-dip Galvanized (+Z/+GI)","","","Coils","2.7","2.7","1230","1230","","","","","40000","","","","","","","",""
"1d7b7693-2ed9-40f3-b3b2-3f04b897c001","HX420LAD","","Z100","Hot-dip Galvanized (+Z/+GI)","","","Coils","2.7","2.7","1230","1230","","","","","40000","","","","","","","",""
"a6dddd00-595d-41a8-9b00-c54a2591ad02","DC04","","ZE75/75","Electro-Galvanized (+ZE)","","Oiled (O)","Coils","1.75","1.75","320","320","","","","","","","","","","","","",""
"92727d04-a1fa-4f21-88a4-db85458f7f52","S700MC","","","Hot Rolled","","","Coils","3","3","","1520","","","","","25000","610","610","","","","","",""
"4abe8206-5516-481f-8df3-39702b02717b","DX52D","","Z075","Hot-dip Galvanized (+Z/+GI)","","","Coils","1.7","1.72","","","","","","","","","","","","","","",""
"a5be16c4-17fd-4301-a0f4-5770f68d13a7","DC02","","","Cold Rolled","","","Coils","0.5","0.6","","","","","","","","","","","","","","",""
"dbb1dcaf-1c94-4960-86b1-23a763d1287f","DX51D","","Z100","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.39","1.61","","1520","","","","","25000","610","610","","","","","",""
"15ecc0a5-3ba8-485b-ae6d-05da7ca16380","95Cr1","","","","","","Coils","2","2.5","1000","","","","","20000","20000","","","","","","","",""
"902ba47a-2f9d-4b5e-b285-b29a7c2b3437","C100","","","","","","Coils","2","2.5","1000","","","","","20000","20000","","","","","","","",""
"69c91a28-89cc-4600-816b-b4be8eb9dbd6","DC04","","ZE75/75","Electro-Galvanized (+ZE)","Conventional surface (A)","Oiled (O)","Coils","0.7","0.7","","","","","","40000","50000","","","","","","","",""
"294f8dc9-c7a3-4507-95d5-1e4d3c983ab3","S500MC","","","","","","Coils","1.5","1.5","","","","","","","25000","610","610","","","","","",""
"bad5593f-a55f-40a4-8fe1-7a275ec99647","","","","","","","Coils","8","8","","","","","","","","","","","","","","",""
"f721a82b-5c19-4702-9281-31821a070019","","","","","","","Sheets","10","10","","","","","","","","","","","","","","",""
"5ad0afbf-dc39-4adb-bbd5-c18012316bb5","S350GD","","Z100","Dry","","","Coils","","","","","","","","","","","","","","","","",""
"a81228e6-1d54-44f6-a601-2a596c2793bc","DX51D","","Z115","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.39","1.61","","1520","","","","","25000","610","610","","","","","",""
"f6fc0ebf-adee-45fb-9abb-87ca6ed036a7","","","","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","0.5","0.5","","","","","","","","","","","","","","",""
"24dcf5a7-c9f0-4063-973c-50e3d7644527","S350GD","","Z275","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, improved surface (MA)","Chemically passivated (C)","Coils","","","","1520","","","","","25000","610","610","","","","","",""
"fd235a4b-4b4c-4744-9024-13fa158a1d37","DX54D","","ZF080","Galvannealed","","Dry","Coils","0.97","1.05","","1620","","","","","","","","","","","","",""
"a4aef4b9-1710-4bd3-b06a-eeb54d91926a","DX54D","","ZF090","Galvannealed","","Dry","Coils","0.97","1.05","","1620","","","","","","","","","","","","",""
"6ffc5ac6-4ec9-4f26-9a8e-0e18f9aa8931","DX51D","","Z120","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.39","1.61","","1520","","","","","25000","610","610","","","","","",""
"b5d817fc-43cc-48bb-8c74-47f90842a5ea","DX51D","","Z100","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.45","1.55","","1520","","","","","25000","610","610","","","","","",""
"0c7ce94b-aedb-4f60-9f22-92c22aac4b41","HX260LAD","","Z100","","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","2.25","2.25","","","","","","40000","40000","","","","","","","",""
"8fd1c83f-d180-44b3-8e41-334ad91f842d","HX420LAD","","Z100","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","1.37","1.63","1600","","","","","40000","40000","","","","","","","",""
"80b0f3d7-755d-47b5-8429-6f0c22eb5b11","S320GD","","Z275","Hot-dip Galvanized (+Z/+GI)","","","Coils","0.9","1.05","","","","","","","","","","","","","","",""
"8cc002db-1ef0-4e9e-aaa4-7a88d9c70184","S280GD","","Z275","Hot-dip Galvanized (+Z/+GI)","","","Coils","0.9","1.05","","","","","","","","","","","","","","",""
"fd74092a-6e84-4c7e-bebb-149abfb92a24","S220GD","","Z275","Hot-dip Galvanized (+Z/+GI)","","","Coils","0.9","1.05","","","","","","","","","","","","","","",""
"99bbb98d-d06d-4633-a68c-9be3bb9f6011","S250GD","","Z275","Hot-dip Galvanized (+Z/+GI)","","","Coils","0.9","1.05","","","","","","","","","","","","","","",""
"0810e19e-0170-4a1e-930b-f5830e698dce","DX51D","","AZ150","Hot-dip Aluzinc (+AZ)","","","Coils","","","","","","","","","","","","","","","","",""
"17eda4ce-6af4-42e1-b88a-ce900320fcfb","HC340","","","","","","","2","2","1500","","","","","","60000","","","","","","","",""
"0dcb40f1-38f9-44d1-a023-99d80f143a79","DX51D","","AZ150","Hot-dip Aluzinc (+AZ)","","","Coils","","","","","","","","","","","","","","","","",""
"b17341e7-5127-4816-8084-2b3bbeacea24","A11","","GI50/50","Hot-dip Galvanized (+GI)","","","","1.8","1.8","1118","1118","","","","","3000","","","","","","","",""
"8ea698c1-5e7c-4b8c-b766-cec4201ec9fb","DX54D","","Z140","Hot-dip Galvanized (+Z)","","","","1.9","1.9","1730","1730","","","","","4000","","","","","","","",""
"2b9db833-2ec8-427e-90f9-3e78078c466e","S250GD","","","","","","","","","","","","","","","","","","","","","","",""
"23e29e1b-81f6-489f-973f-7a607530da45","DX52D","","Z080","Hot-dip Galvanized (+Z/+GI)","","","Coils","1.7","1.72","","","","","","","","","","","","","","",""
"cf2fb887-37af-4f0d-90a5-78162a614731","DC03","","","Cold Rolled","","","Coils","0.5","0.6","","","","","","","","","","","","","","",""
"87fb5edd-9f05-464c-ba26-51b4fc30b805","CR3","","GI40/40","Hot-dip Galvanized (+Z/+GI)","","Oiled (O)","Coils","1.41","1.5","66","66","","","","3000","3000","","","","","","","",""
"71721a5d-14cd-4583-b637-d802c9a85a21","HC420LA","","","Cold Rolled","","Lightly Oiled (L)","Coils","1.15","1.25","","1520","","","","20000","25000","610","610","","","","","",""
"aa2e0c44-58f4-4162-986e-777a2925fc4a","DC04","","ZE75/75","Electro-Galvanized (+ZE)","","","Coils","0.95","1.05","1100","1500","","","","4000","","","","","","","","",""
"f749d7c2-09cb-4df1-af8a-4c486f38720c","DX52D","","ZA095","Galfan (+ZA)","Minimized spangle, conventional surface (MA)","Sealed (S)","Coils","0.5","0.5","1130","1130","","","","","","","","","","","","",""
"b06d3ead-3ddf-4626-903f-bebd10c6ddc6","DC01","","","Oiled","","","Sheets","1","1","1250","1250","","","","10000","15000","","","","","","","",""
"59e71962-efc6-4a32-b2e4-451e1c842585","DC01","","","Oiled","","","Sheets","1.5","1.5","1000","1000","","","","20000","20000","","","","","","","",""
"45f606f3-b1f4-4384-9659-b2ae57299a17","DC01","","","Oiled","","","Sheets","2","2","1600","1600","","","","10000","15000","","","","","","","",""
"eda0256a-dce3-4a1a-8b42-937f944c9fc9","S235JR","","","Hot Rolled","","Pickled and Oiled","Coils","4.85","5.15","","1520","","","","","225000","610","610","","","","","",""
"d37ca22b-b1d7-4fd1-ad1b-d3ce1f054c12","S700MC","","","Hot Rolled","","Pickled and Oiled","Coils","2","2","","","","","","","","","","","","","","",""
"47254f30-209c-4d1b-84ae-3bfab69be88f","CR240LA","","GI50/50","Hot-dip Galvanized (+Z/+GI)","Unexposed (intenal parts) (U)","","Coils","1.6","1.6","","","","","","","","","","","","","","",""
"fc2e478c-8d41-4125-8cbf-a02264018dcb","HX260LAD","","Z100","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","1.6","1.6","","","","","","","","","","","","","","",""
"ed2fff75-f7e3-49c0-9b3a-2e983bbaac29","DX54D","","Z140","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","1.83","1.97","1730","1730","","","","4000","4000","","","","","","","",""
"a0eac7b9-7ba5-4227-a01f-b28243eea520","S280GD","","GD","Hot-dip Galvanized (+Z/+GI)","","","Coils","0.45","0.6","1350","1350","","","","","","","","","","","","",""
"666174b0-ac79-4abb-906f-28430dfd58b5","S350GD","","Z140","Hot-dip Galvanized (+Z/+GI)","","","Coils","1.4","1.4","1250","1250","","","","8000","12000","","","","","","","",""
"442a327c-6ee6-4629-ae37-10ed9055d37c","S350GD","","Z250","Hot-dip Galvanized (+Z/+GI)","","","Coils","1.4","1.4","1250","1250","","","","8000","12000","","","","","","","",""
"30b84c50-3dcd-419a-8667-036dcc5d5b2f","HX260LAD","","Z275","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","","","","","","","","","","","","","","","","",""
"d8071191-6962-4d7f-9456-18587f52a79f","S550MC","","","Hot Rolled","","","Coils","4","4","","","","","","","","","","","","","","",""
"ba7f2899-836c-4189-8f40-756f176d3963","S350GD","","Z275","Hot-dip Galvanized (+Z/+GI)","","","Round Tubes","1.8","2","76.1","76.1","","","","22000","22000","","","76.1","","","","",""
"156b25cd-51f3-490b-8219-6cc724b7c4d3","DX51D","","Z275","Hot-dip Galvanized (+Z/+GI)","Conventional surface, normal (Am)","Chemically passivated (C)","Coils","1.2","1.2","","1520","","","","","25000","610","610","","","","","",""
"f0684d5c-1063-4ed6-b5e3-2e1067f62b82","S420MC","","","Hot Rolled","","","Coils","3","3","1500","1500","","","","","","","","","","","","",""
"1d5ef170-7316-4527-a9e6-d56d9ececebe","S420MC","","","Hot Rolled","","","Coils","4","4","1500","1500","","","","","","","","","","","","",""
"fe4b10e5-0142-4e39-922b-2a51c65b1555","S355MC","","","Hot Rolled","","","Coils","2.5","2.5","1500","1500","","","","","","","","","","","","",""
"b47d1b17-c710-446c-b905-f911bb224867","S420MC","","","Hot Rolled","","","Coils","3","3","1500","1500","","","","","","","","","","","","",""
"9ea35dc5-31d5-423a-94c4-67f72ec258b5","S420MC","","","Hot Rolled","","","Coils","3","3","1500","1500","","","","","","","","","","","","",""
"74399b3e-4271-4e7e-926d-5980d4205925","S420MC","","","Hot Rolled","","","Coils","3","3","1500","1500","","","","","","","","","","","","",""
"c923865d-c488-4d15-a42d-b8ccfb17f160","CR180BH","","GI60/60","Hot-dip Galvanized (+Z/+GI)","","Oiled (O)","Coils","1.5","1.7","850","","","","","","10000","","","","","","","",""
"af2d7f22-b634-4c68-bd31-cdfc05762b80","DC01","","","Cold Rolled","","","Coils","2.5","2.5","1000","1000","","","","","","","","","","","","",""
"ae3af325-b4fe-4d3d-a82c-460c3c72f65b","S500MC","","","","","","Sheets","5.7","6.22","840","843","2290","2290","","","","","","","","","","",""
"21dc35af-198b-4118-90b9-869059cc0c6f","DX51D","","Z180","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.39","1.61","","1520","","","","","25000","610","610","","","","","",""
"d8944d3a-4560-4fd1-855a-6e1dfb5b61cf","DC01AM","","","Cold Rolled","","","Coils","1.5","1.5","1500","1500","","","","75000","75000","","","","","","","",""
"54fe5278-2928-4291-b6b6-a788c0731ab6","DX51D","","Z140","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.39","1.61","","1520","","","","","25000","610","610","","","","","",""
"1f70190e-8134-4c09-ae03-9976205cd7bd","DX51D","","Z275","Hot-dip Galvanized (+Z/+GI)","","","L-Sections","1.2","1.5","30","60","3970","6000","","24000","24000","","","","","","","",""
"a3f38767-02ae-4990-be18-35ca819684a7","S250GD","","ZM310","Hot-dip zinc magnesium (+ZM)","Conventional surface (A)","Chemically passivated (C)","Coils","1","1","1250","1500","","","","","","","","","","","","",""
"a56854e9-c206-4064-9d3b-e1f6df4279b2","DC04","","","Cold Rolled","Conventional surface, normal (Am)","","Coils","1","1","1500","1530","","","","24000","24000","","","","","","","",""
"4bb7cd1a-7bdf-42fb-af65-24f8d459a526","DC04","","","Cold Rolled","Conventional surface, normal (Am)","","Coils","2","2","1500","1500","","","","75000","75000","","","","","","","",""
"6f0f06a5-7a50-47d3-a8c9-97f60a269761","DX51D","","Z070","Hot-dip Galvanized (+Z/+GI)","","","Coils","0.55","0.6","","","","","","","","","","","","","","",""
"caa6b4e4-5b72-4376-a108-e0b809da93ea","CR340LA","","GI50/50","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","1.35","1.35","1322","1322","","","","","","","","","","","","",""
"333ed2b8-42b6-46be-b97a-18a5ebd7e75a","CR210IF","","EG53/53","Electro-Galvanized (+ZE)","","","Coils","3","3","","","","","","","","","","","","","","",""
"a092041b-9522-4000-a4fb-d706ad2ea626","DX51D","","Z275","Hot-dip Galvanized (+Z/+GI)","","","Coils","3","3","1000","1000","","","","","","","","","","","","",""
"24682f82-8800-42d6-974c-745383c184d7","DX51D","","Z275","Hot-dip Galvanized (+Z/+GI)","","","Coils","3","3","1250","1250","","","","","","","","","","","","",""
"dc93ec09-36f6-40c9-b1db-688ddb3ce74f","HC260LA","","","Cold Rolled","","","Coils","2.5","2.5","1242","","","","","","","","","","","","","",""
"5577729f-0b99-4353-9ef6-17753364d568","DX54","","GI50/50","Hot-dip Galvanized (+Z/+GI)","","","Coils","1.44","1.44","1771","","","","","","","","","","","","","",""
"4fd343fa-82e1-49dd-8a62-26aefbbed2a2","DX54D","","GI50/50","Hot-dip Galvanized (+Z/+GI)","","","Coils","1.44","1.44","1771","","","","","","","","","","","","","",""
"330c3578-5097-435e-82a1-f3e9d800b293","DX54","","GI50/50","Hot-dip Galvanized (+GI)","","","Coils","1.44","1.44","1771","1771","","","","","","","","","","","","",""
"ac147147-6b71-497f-91c1-ea8883bf62f2","CR3","","GI50/50","Hot-dip Galvanized (+GI)","","","Coils","1.44","1.44","1771","1771","","","","","","","","","","","","",""
"5084b8e6-b486-42ff-9f12-ff2fc588a0b6","DX51D","","Z100","Hot-dip Galvanized (+Z)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.5","1.6","","1520","","","","","25000","610","610","","","","","",""
"a729fa01-8218-478f-bb98-24abf80749c9","DX51D","","Z115","Hot-dip Galvanized (+Z)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.5","1.6","","1520","","","","","25000","610","610","","","","","",""
"35fba19e-c1dd-429c-b8c5-f42d4f726a3c","DX51D","","Z120","Hot-dip Galvanized (+Z)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.5","1.6","","1520","","","","","25000","610","610","","","","","",""
"91e96c16-5391-4fd5-a3dc-11a83d9bac6a","DX51D","","Z140","Hot-dip Galvanized (+Z)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.5","1.6","","1520","","","","","25000","610","610","","","","","",""
"917a843e-df6c-4233-92aa-95abfbde8ee8","CR380LA","","GI40/40","Hot-dip Galvanized (+Z/+GI)","","Oiled (O)","Coils","1.75","1.75","767","","","","","","","","","","","","","",""
"c4f862df-fb60-4a05-afec-820c06f7525c","S355K2","","","Normalized (+N)","","","Heavy Plates","20","20","2500","2500","10100","10100","","","","","","","","","","",""
"7a648f72-526f-4025-ba6a-87e2af63a66e","S355K2","","","Normalized (+N)","","","Heavy Plates","15","15","2500","2500","12000","12000","","","","","","","","","","",""
"336f5e78-4278-4b78-84f1-b91490349f19","DX54D","","Z140","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","1.8","1.8","","","","","","18000","25000","","","","","","","",""
"312c0393-be0a-47f2-a086-176d3ceb0972","CR590Y980T-DP","","GI50/50","Hot-dip Galvanized (+Z/+GI)","","Without surface treatment (U)","Coils","1.54","1.54","","","","","","","","","","","","","","",""
"efd27152-cf84-4017-86d6-6b97d83fb3a2","DC01","","ZE25/25","Electro-Galvanized (+ZE)","Conventional surface (A)","Phosphated and chemically passivated (PC)","Coils","1.5","1.5","1250","1500","","","","","25000","","","","","","","",""
"b2f5aed7-4a7c-4333-8cc2-2d0a1931b8d0","S315MC","","","Hot Rolled","","","Sheets","8","8","1500","1500","3000","3000","","","48000","","","","","","","",""
"0d6ec83e-517c-4ac7-9d83-38ca54d637fc","S420MC","","","Hot Rolled","","Pickled and Oiled","Sheets","8","8","1500","1500","3000","3000","","100000","100000","","","","","","","",""
"560f5953-319c-4cf2-b91d-184967212f15","DX51D","","AS120","Aluminized (+AS/+AL)","Conventional surface (A)","Oiled (O)","Sheets","1","1","1000","1000","2500","2500","","","","","","","","","","",""
"440ab201-7acd-4ab7-80dd-ddfccd2ffbe8","DX54D","","ZM100","Hot-dip zinc magnesium (+ZM)","","Oiled (O)","Coils","0.62","0.62","","","","","","","","","","","","","","",""
"56c75e72-50ae-4e29-aea4-f6394e1d986b","S250GD","","ZM310","Hot-dip zinc magnesium (+ZM)","Conventional surface (A)","Chemically passivated (C)","Coils","1","1","1250","1500","","","","","","","","","","","","",""
"d82bdfdb-7086-4b6b-9c1c-0ac0c11d8ad9","DX51D","","Z075","Hot-dip Galvanized (+Z/+GI)","","","Coils","0.55","0.6","","","","","","","","","","","","","","",""
"3b606200-2d2b-46cb-9d7e-146e9d5f564a","S235JR","","","Hot Rolled","","Pickled and Oiled","Coils","5.86","6","","","","","","8000","25000","610","610","","","","","",""
"34bbc95d-9ea7-48ed-9422-28ce96070460","S315MC","","","Hot Rolled","","Pickled and Oiled","Coils","5.86","6","","","","","","8000","25000","","","","","","","",""
"cadc217f-b8a2-4df4-b389-886fb43265c5","S355MC","","","Hot Rolled","","Pickled and Oiled","Coils","5.86","6","","","","","","8000","25000","","","","","","","",""
"03c82871-807d-4a40-8021-fb911ab9e9c9","CR460LA","","GI50/50","Hot-dip Galvanized (+GI)","","Without surface treatment (U)","Coils","1.2","1.2","1547","","","","","6000","10000","","","","","","","",""
"2f983087-e16f-4af5-8b4a-013bea185b18","HX260LAD","","Z140","Hot-dip Galvanized (+Z)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","2.42","2.58","600","","","","","20000","25000","","","","","","","",""
"889a1b4a-cea1-4609-828c-a8cfc227607c","HX260LAD","","Z150","Hot-dip Galvanized (+Z)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","2.42","2.58","600","","","","","20000","25000","","","","","","","",""
"c749f1ed-b590-4d6d-8eb7-071ced590894","DX51D","","Z180","Hot-dip Galvanized (+Z)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.5","1.6","","1520","","","","","25000","610","610","","","","","",""
"1e64b529-5ecd-44df-b0ec-728f10bfa698","S350GD","","Z115","Dry","","","Coils","","","","","","","","","","","","","","","","",""
"ec98a66f-6cc0-4a39-80d8-5b525b428ec7","S355","","","Hot Rolled","","Pickled and Oiled","Coils","","","","1520","","","","15000","25000","610","610","","","","","",""
"8453ab51-f78f-4b28-93a5-248068505454","S235JR","","","Hot Rolled","","Pickled and Oiled","Coils","","","","1520","","","","15000","25000","610","610","","","","","",""
"d6cf062a-c830-436c-b2d2-6ac0f0e37fc0","S235JR","","","Hot Rolled","","Pickled and Oiled","Coils","","","","1520","","","","","25000","610","610","","","","","",""
"af3f137e-61b8-446f-931e-5de3bda5b9df","S355MC","","","Hot Rolled","","Pickled and Oiled","Slit Coils","","","1360","1520","","","","","25000","610","610","","","","","",""
"b106f67d-be65-47f2-8c4b-639063faaba8","S235JR","","","Hot Rolled","","Pickled and Oiled","Coils","4.3","4.7","","1520","","","","","25000","610","610","","","","","",""
"84d82e50-f278-4280-8858-15d7b948b875","S600MC","","","Hot Rolled","","Pickled and Oiled","Slit Coils","5","5","","1520","","","","","25000","610","610","","","","","",""
"1c145fe8-a80c-421d-872e-7da9dfa90a6e","S550MC","","","Hot Rolled","","Pickled and Oiled","Coils","","","","1520","","","","","25000","610","610","","","","","",""
"e851ab7e-598c-4026-9f80-93e09ee736db","S350GD","","Z120","Dry","","","Coils","","","","","","","","","","","","","","","","",""
"effc5070-3946-439c-8b1c-f4f469bb319c","S350GD","","Z140","Dry","","","Coils","","","","","","","","","","","","","","","","",""
"06405719-a98a-4920-826c-86ee523ffb50","S350GD","","Z180","Dry","","","Coils","","","","","","","","","","","","","","","","",""
"8f74902e-31d3-418c-97a4-fd437dfe9e3e","DC04","","ZE25/25","Electro-Galvanized (+ZE)","","Lightly Oiled (L)","Coils","0.4","0.6","","","","","","40000","40000","","","","","","","",""
"dc696fa0-e0b2-465f-bd4a-21db18fa35fa","DD12","","","Hot Rolled","","Pickled and Oiled","Coils","5","5","","1520","","","","","25000","610","610","","","250","","350","420"
"4b7c1ace-7e37-456c-994e-fca62a9b3e1f","DC06","","","","","","Sheets","2","2","860","860","1280","1280","","","","","","","","","","",""
"b39b29dd-a83c-456f-943b-e99397074fe5","DC06","","","Cold Rolled","","","Sheets","3","3","355","355","540","540","","","","","","","","","","",""
"f0c155ab-4e67-48f1-8ff0-b3f3d4b2b479","DC06","","","Cold Rolled","","","Sheets","3","3","630","630","950","950","","","","","","","","","","",""
"72d06e8d-9be5-4922-835c-5d557165258b","HX180YD","","Z100","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","1.1","1.3","620","","","","","20000","20000","","","","","","","",""
"732513c7-0864-4037-bb1e-1532518bca64","DX53D","","AS120","Aluminized (+AS/+AL)","Conventional surface (A)","Oiled (O)","Coils","0.7","0.7","","","","","","","","","","","","","","",""
"fde5043e-389b-4459-bf47-998f996fe375","HC260LA","","","Cold Rolled","","Lightly Oiled (L)","Coils","2","2","","","","","","18000","25000","","","","","","","",""
"9354b8e1-178a-42bf-b4ef-4ce2e4492d5f","S460MC","","","Cold Rolled","","Oiled (O)","","2.2","2.8","","1520","","","","","25000","610","610","","","","","",""
"7a965ba4-be4e-4833-a723-1f98ed1f24ac","DX51D","","Z080","Hot-dip Galvanized (+Z/+GI)","","","Coils","0.55","0.6","","","","","","","","","","","","","","",""
"82fc492f-0adc-49bd-8458-69bb1f0f318e","DD11","","","Hot Rolled","","Pickled and Oiled","Coils","","","","1520","","","","","25000","610","610","","","","","",""
"d3db6f2f-6218-4612-8a63-c26d4ac69658","S550MC","","","Hot Rolled","","Pickled and Oiled","Coils","3.4","3.6","","1520","","","","25000","35000","610","610","","","","","",""
"90b02a62-3da9-4648-948c-52627d086a50","DD11","","","Hot Rolled","","Pickled and Oiled","Coils","2.4","2.6","600","1520","","","","20000","25000","610","610","","","","","",""
"26ea35b5-2ccf-4fdc-884f-50a7c3a000b8","DD12","","","Hot Rolled","","Pickled and Oiled","Coils","5","5","","","","","","","25000","610","610","","","","","",""
